,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CCSAP,32.2591584855327,-0.867481477843738,0.227753058406187,-3.80886862250879,0.000139604104791,0.000543057627248
ESRRG,3.8736282557941,3.63503433600448,0.954531194932375,3.80818809830726,0.000139988773872,0.000544439893022
KLHL23,8.72618069306432,-1.63345268408804,0.429089544901501,-3.8067874258344,0.000140783653935,0.000547416625051
INSIG1,165.918839334959,-0.488970695230034,0.128472572422216,-3.80603179348713,0.000141214237809,0.000548975894543
APEX1,714.623001451685,-0.476258584906003,0.125146065605815,-3.80562171571674,0.000141448432364,0.000549771199744
PPIP5K1,76.1252060741497,0.655657132649189,0.172300377281197,3.80531455006129,0.000141624093596,0.000550338716647
PLAGL1,88.0212925891162,1.0998611001531,0.289038306746999,3.80524336905915,0.000141664829746,0.000550381798781
GALNT12,8.39721033927008,1.76010867805224,0.462677114019296,3.80418357580322,0.000142272645245,0.000552627560929
ZBTB25,13.387268780283,1.270851490966,0.334203991800989,3.80262211746042,0.000143172653725,0.000556007106925
ZDHHC2,18.3333594093236,1.32211174288775,0.347730965202059,3.80211104328745,0.000143468394408,0.000557039072454
WDR82,89.2048629688159,-0.527566211278326,0.138787832751833,-3.80124252117739,0.000143972297622,0.000558878661807
SUMF1,45.2904405948072,0.914156016864004,0.240540951589304,3.80041739597348,0.000144452566091,0.000560625754621
MYBL1,5.25719350339374,-2.24247267711729,0.590272096096864,-3.79904910285526,0.000145252315096,0.000563611773647
KCTD9,43.5590047495693,-0.821671373855638,0.216304739471303,-3.79867485041698,0.000145471785718,0.000564345404031
PHF21B,3.44508822213017,-2.48901384898057,0.655335070962426,-3.79807820345277,0.000145822319679,0.000565587070664
HMHA1,7.19720268966606,1.62607047708248,0.428158030687051,3.79782781248592,0.000145969662796,0.000566040286294
RPN1,721.82406835743,0.337236170399511,0.088817177012336,3.7969701553639,0.000146475416203,0.000567882863611
ATP11C,133.373978548111,0.434494763849377,0.114475959427108,3.7955110053132,0.000147339658557,0.000571114237168
ZNF609,86.1100457212235,0.518284454058631,0.136609969280031,3.79389920655221,0.000148299893545,0.000574716268032
ACTN1,3757.33225120533,-0.775993478780066,0.204563151146931,-3.79341770220726,0.000148587892565,0.000575712179019
DDOST,404.793214899218,0.338792819135566,0.089339056648199,3.79221397501062,0.000149310175371,0.000578389980262
BTN3A3,26.4807800336856,1.34216109109201,0.353972174404616,3.79171355304844,0.000149611419543,0.000579436006882
AC104654.2,1.06526219337233,3.99452341120657,1.05357821981098,3.7913876123248,0.000149807937068,0.000580076081725
VKORC1,349.632770371954,0.498665880435981,0.131577907448729,3.78989064429599,0.000150713620381,0.000583461300342
ZNF853,9.97862039785785,1.54796481704513,0.40858429250867,3.78860579182026,0.000151495079629,0.000586364295903
URAD,1.0623209676909,3.99140664362966,1.05393916725386,3.78713190252684,0.000152396209958,0.000589729173536
TWIST2,5.30031434719843,-2.73315314800983,0.721740022222966,-3.7868942608887,0.000152541974666,0.000590170211699
NDUFA11,158.095903697597,-0.500086282527668,0.132112287539873,-3.78531241748982,0.000153515595776,0.00059381329535
LIG3,137.898854050594,-0.442613431827414,0.116931737137188,-3.785229251389,0.000153566945836,0.000593888169906
CTC1,22.6105190190228,0.933590280353445,0.246778913780095,3.78310393725684,0.00015488469835,0.000598859540819
ISG20,4.49207881156026,2.41679694268261,0.639171681523024,3.78113895303348,0.000156112504514,0.000603481137296
ABTB1,18.1633691051014,1.27191178103253,0.336401211300609,3.78093698329744,0.000156239221704,0.000603845236831
TTC17,172.491996237764,0.425752967280359,0.112633681832416,3.77997913549362,0.000156841501288,0.000606046791924
NUP54,88.7081299216723,-0.585555545800813,0.154915582180888,-3.77983633122901,0.000156931481305,0.000606268280429
ERVFRD-1,0.959663041175527,4.26424982853399,1.12830743229135,3.779333279649,0.000157248837925,0.000607367910611
DGKI,10.1351667608855,2.58802590965811,0.68519363628723,3.77707230861266,0.000158682673337,0.000612658141638
VEZT,494.021771567521,0.296534946505397,0.078509265182576,3.77706944289692,0.000158684498464,0.000612658141638
PPM1D,27.7124364178624,0.85901446568188,0.227470610313979,3.77637561395811,0.00015912696866,0.000614238702275
GOSR2,117.745943093345,0.66306160857781,0.175606406532032,3.77583951333154,0.000159469646855,0.000615433483278
PATZ1,37.2681666514481,-0.730177694721887,0.193395685771196,-3.77556351275463,0.000159646338477,0.000615987316806
NELFE,237.881755946651,-0.385160554630964,0.102018564443536,-3.7753967303092,0.000159753199497,0.000616271538292
LINC00847,13.0211258620033,1.74367583081362,0.461986527823973,3.77430017067078,0.000160457466207,0.000618859743446
CXCL12,53.0676608262093,-1.83218061187808,0.485741697822101,-3.77192367896959,0.000161993810207,0.000624655400678
PIP5K1B,2.4512364896035,2.8706248853646,0.761745275025933,3.76848400571552,0.000164242006881,0.000633193016352
KIAA1033,147.558878352073,0.469733711701831,0.124664570287344,3.76798083544606,0.000164573333581,0.000634295173521
SEMA3D,34.6654900255918,-1.34751175621538,0.357625008905052,-3.76794609622265,0.000164596231797,0.000634295173521
DEPDC7,14.1253712486157,-1.4999794599934,0.398259111367545,-3.76634059881959,0.00016565776519,0.000638253444421
VSTM4,4.61078378699287,-2.46255483412331,0.6539676567778,-3.76556058789926,0.000166175819584,0.000640116567532
ANPEP,97.5034562226066,-1.97482635027509,0.524561742964138,-3.76471669305496,0.000166738019619,0.000642148933235
VBP1,23.0466152005719,-1.06996477252285,0.284229043858239,-3.76444559640605,0.000166919002739,0.000642712600672
CRY2,39.0200042506175,0.885326810038326,0.235189932327489,3.76430573059377,0.00016701244889,0.000642939047852
WDFY2,10.1990160922551,-1.44936126624032,0.385055472628625,-3.7640323778444,0.000167195221483,0.000643509205138
RP11-160E2.16,0.885573143790217,-4.17893897045155,1.11061718882232,-3.76271771453747,0.000168076880056,0.000646768475225
TOR2A,25.7573942267806,-1.0679499194198,0.28383875799114,-3.7625232261379,0.000168207681446,0.0006471376561
EIF2S1,101.918683833908,-0.585644302086405,0.155658911977366,-3.7623563896654,0.000168319962082,0.000647435444701
AGTR2,2.03502495082301,-3.1645563573611,0.841347644389365,-3.76129460688973,0.000169036193728,0.000649996050837
SLC17A9,11.0544614216891,2.9677655558789,0.78904459854468,3.76121395590651,0.000169090714297,0.000649996050837
ST3GAL4,90.9749863579473,-0.894990102053994,0.237952228439017,-3.76121756843881,0.000169088271848,0.000649996050837
MBD5,66.4370520966339,0.666203934615396,0.177182654743822,3.75998393058633,0.00016992427171,0.000652929881135
PPP1R12A,710.523759629402,0.241738628746273,0.064291692808807,3.7600289895176,0.000169893668318,0.000652929881135
NEIL3,3.68340486267142,-2.25079475672698,0.598719255230041,-3.75934920593488,0.000170355919123,0.000654453006348
APBA3,16.5403088203796,1.32521111126281,0.352614114596545,3.75824749040204,0.000171107595512,0.000657204695944
CD40,4.33697744406948,3.38186619719735,0.899881811809888,3.75812262545408,0.000171192984676,0.000657396643473
INO80E,103.131076592495,-0.595501046827098,0.15848264698718,-3.75751577947375,0.000171608548649,0.000658856150687
ZDHHC20,85.9260673321101,-0.561240296990109,0.14941974264979,-3.75613213513253,0.00017255960943,0.000662370560351
ALKBH5,183.914509778009,-0.398943839584447,0.106220324167147,-3.75581455538276,0.000172778599211,0.000663074041172
PRSS8,2.38242781591293,3.47041892589998,0.924121276635404,3.75537173923242,0.000173084383147,0.000664110253072
FLNA,14492.9972374601,0.475375455020505,0.126618978975659,3.75437757330115,0.00017377275333,0.000666613684658
MCRS1,108.454910678321,-0.516646640324587,0.137660139203409,-3.75305911583584,0.000174689638201,0.000669902510981
SATB1,68.5740811383406,0.840158274261622,0.223860928386917,3.75303667466933,0.000174705283597,0.000669902510981
SBF2,106.680191249706,0.489507981134175,0.13043149020019,3.75298925422737,0.000174738348229,0.000669902510981
ERI1,40.0434262713507,-0.824538771917641,0.219733384645299,-3.7524510590352,0.000175114025744,0.000671204142036
CYP1B1,37.36701246244,1.21799666828511,0.324681673638799,3.75135638126625,0.000175880490825,0.000674002797518
MYO10,951.828503211308,0.725065481370009,0.193339291432171,3.75022312329298,0.000176677291591,0.000676873919136
UBC,3969.95041058419,0.237327262503061,0.063284111576915,3.75018715739756,0.000176702634926,0.000676873919136
MGRN1,304.590318491023,0.391995021673937,0.104539914726218,3.74971629449424,0.000177034743534,0.00067800617789
TMEM147,126.503300538651,0.548868354616467,0.146393026833363,3.74927936452353,0.000177343443548,0.000679048337992
EIF3E,696.371824099561,0.768074171521919,0.204887439443183,3.74876163033368,0.000177709888639,0.000680311128647
FHL3,33.3136374779767,-0.954326618315379,0.254579829791249,-3.74863404967279,0.000177800297745,0.000680516892172
ANXA1,924.204945917538,0.476484818842661,0.127111530374548,3.74855701476212,0.000177854908913,0.00068058558527
PDE4A,14.4156420707916,1.62582410089066,0.433730232273974,3.7484684716736,0.000177917697878,0.000680685537038
D2HGDH,38.9728730784081,0.972963587609139,0.25964431690813,3.74729398738739,0.000178752539678,0.000683738593456
TMSB15A,2.01112455248519,-3.17938159000628,0.848568747280059,-3.74675782038549,0.00017913487889,0.000685059900459
NOL4L,101.915866691723,0.543990213333575,0.145222962304717,3.74589668672464,0.000179750560593,0.000687272843727
CDH12,2.42724250967281,3.88229940899741,1.03665284898933,3.74503327008882,0.000180369871692,0.000689498749634
PTK2,1273.11749387614,-0.274874462294761,0.07341888504679,-3.74392041120735,0.000181171062191,0.000692418865031
PRPF39,93.7321900440343,0.555878524364978,0.148493700096389,3.74344853690191,0.000181511792055,0.000693578302988
PIGO,54.9269535776385,0.706534399443752,0.188747723972406,3.74327374430774,0.00018163815872,0.000693918324825
PSMB8,19.9011105858766,1.46508003649167,0.391415898340245,3.74302638882115,0.000181817126228,0.000694459118142
ARPC4-TTLL3,111.695576876598,-0.619301121252359,0.165504249711874,-3.74190464795012,0.000182630814746,0.000697423537159
UTP20,27.862118642877,-0.873288324811052,0.23338412957183,-3.7418496553866,0.000182670793157,0.000697432730024
WBP1,128.84178418312,-0.546420026353279,0.14603167273707,-3.74179118893685,0.000182713306032,0.000697451593641
LINC00491,4.64323117657059,2.79430368461662,0.746874411440737,3.74133005738722,0.000183048936062,0.000698589103644
PSMD13,489.887324079198,-0.517870233374392,0.13842924081788,-3.74104654706378,0.000183255573872,0.000699233960491
ZNF428,22.0930076031976,-1.02947815209159,0.275234697975937,-3.74036471296071,0.000183753430057,0.000700989503114
SLC41A2,14.5815681854146,1.61718978414525,0.432579832848015,3.73847706560431,0.000185138378383,0.000706127741509
PTER,7.05498461477788,2.07456214255917,0.55500015974518,3.7379487305223,0.000185527766645,0.000707467529219
PRKG2,2.30502822428959,-3.10064393101096,0.829604849005514,-3.73749494681456,0.000185862824238,0.000708599631615
SLCO2B1,2.0640728309343,3.35709537997522,0.89860167586423,3.73591043745442,0.00018703723505,0.000712930635366
TMEM54,14.7377978455797,1.76123267676112,0.471454404060738,3.73574339658564,0.000187161448452,0.000713257640652
KDM2B,98.7146111976687,-0.605539860629697,0.162100685995502,-3.73557864305706,0.000187284036914,0.000713578320449
DRAM2,47.1890197995442,0.767703378720883,0.205539258949156,3.73506931301523,0.000187663492544,0.000714877367555
FAM32A,115.919768898324,-0.473312805020672,0.12673732131467,-3.73459688204636,0.000188016103927,0.000716073643249
HSD17B6,20.6331342982007,2.06738320442125,0.553600932198156,3.73442869074009,0.000188141788217,0.000716405336342
SLC25A32,114.606642568472,0.59734131809068,0.159958384367967,3.73435453509307,0.000188197227576,0.000716469469952
THSD4,69.0699370497516,1.13492495536708,0.303922424964099,3.73425868624581,0.000188268907696,0.000716595393388
PAK3,38.0818589968224,1.32741308683084,0.355659383898411,3.73225942271215,0.000189769910433,0.000722160485317
ABCC9,5.538120140334,3.45740932022542,0.926635806399916,3.73114150818091,0.000190614111436,0.000725224380114
NEDD8,251.382658943841,-0.425385783183496,0.114019624495108,-3.73081199896206,0.000190863615336,0.000726024854812
KIAA2018,59.1557747666679,-0.643254192102316,0.172447396910652,-3.73014730071916,0.000191367858249,0.000727793803049
DMXL2,85.5089164394443,0.53312424454205,0.142978826354647,3.72869366838752,0.000192474956017,0.000731854282784
CSRNP3,31.428153973997,-0.828242531266172,0.222196581071973,-3.72752149142156,0.000193372075948,0.000735114856813
SLC35E1,143.240457244322,0.544961442924963,0.146261916698567,3.72592849338958,0.000194597569301,0.000739622170133
ENTHD2,19.4229668110128,1.07700549142389,0.289129359047772,3.72499525807733,0.000195318893494,0.000742211795275
